id,spkid,full_name,pdes,name,neo,pha,diameter,prefix,q,per,class,horizons,begin_time,end_time
bK10L84L,3625646,2010LL84,2010 LL84,,N,N,,,3.236447872403401,2911.135219122836,OMB,DES=+3625646,1998-01-03-05-11-20,2000-01-01-00-00-00
bK12T38U,3610904,2012TU38,2012 TU38,,N,N,,,3.0514383308184665,2385.0519043550257,OMB,DES=+3610904,1998-05-14-17-41-19,2000-01-01-00-00-00
bK03Sd9M,3382505,2003SM399,2003 SM399,,N,N,,,3.05672679493017,2127.829490014979,OMB,DES=+3382505,1998-07-18-01-01-24,2000-01-01-00-00-00
a0518018,2518018,5180182015VN137,518018,,N,N,,,3.034010985830507,2122.327453812492,OMB,DES=+2518018,1998-07-19-10-02-07,2000-01-01-00-00-00
bK08N03K,3418108,2008NK3,2008 NK3,,N,N,,,3.134702558250897,2134.680177491153,OMB,DES=+3418108,1998-07-16-07-55-09,2000-01-01-00-00-00
a0108996,2108996,1089962001PR61,108996,,N,N,,,3.2716149154957783,2912.109701108741,OMB,DES=+2108996,1998-01-02-23-20-31,2000-01-01-00-00-00
bK17H51G,3774792,2017HG51,2017 HG51,,N,N,,,3.044122977646995,2118.1246168945513,OMB,DES=+3774792,1998-07-20-11-15-09,2000-01-01-00-00-00
a0416889,2416889,4168892005QG116,416889,,N,N,,,3.2061349952708262,2864.470807094914,OMB,DES=+2416889,1998-01-14-21-10-31,2000-01-01-00-00-00
bK11UQ7V,3585566,2011UV267,2011 UV267,,N,N,,,3.029807788028174,2859.593390429105,OMB,DES=+3585566,1998-01-16-02-26-23,2000-01-01-00-00-00
a0391163,2391163,3911632005YQ228,391163,,N,N,,,3.1505093439190537,2277.247549254513,OMB,DES=+2391163,1998-06-10-16-30-53,2000-01-01-00-00-00
a0341842,2341842,3418422008DG79,341842,,N,N,,,3.42917980559909,2859.506987969165,OMB,DES=+2341842,1998-01-16-02-57-30,2000-01-01-00-00-00
a0121822,2121822,1218222000BT,121822,,N,N,,,3.0171127190868186,2152.56966686647,OMB,DES=+2121822,1998-07-11-20-34-56,2000-01-01-00-00-00
bK10JC7Y,3523454,2010JY127,2010 JY127,,N,N,,,3.146874836871321,2764.7210468744374,OMB,DES=+3523454,1998-02-08-19-40-26,2000-01-01-00-00-00
bK16T49U,3762199,2016TU49,2016 TU49,,N,N,,,3.150706339392012,2139.84677257633,OMB,DES=+3762199,1998-07-15-00-55-10,2000-01-01-00-00-00
bK10N71Y,3538037,2010NY71,2010 NY71,,N,N,,,3.080596593403057,2759.8377071473906,OMB,DES=+3538037,1998-02-10-00-58-26,2000-01-01-00-00-00
bK14P76S,3809455,2014PS76,2014 PS76,,N,N,,,3.0908304892795218,2139.584612534215,OMB,DES=+3809455,1998-07-15-02-29-33,2000-01-01-00-00-00
a0313215,2313215,3132152001SB193,313215,,N,N,,,3.206109953273037,2875.329077344964,OMB,DES=+2313215,1998-01-12-04-01-32,2000-01-01-00-00-00
a0296555,2296555,2965552009QZ16,296555,,N,N,,,3.148220988257562,2905.575132736914,OMB,DES=+2296555,1998-01-04-14-32-58,2000-01-01-00-00-00
a0185532,2185532,1855322007WR42,185532,,N,N,,,3.352383972287584,2443.229819429589,OMB,DES=+2185532,1998-04-30-04-37-16,2000-01-01-00-00-00
a0406796,2406796,4067962008TH103,406796,,N,N,,,3.3747227873671224,2400.67042169779,OMB,DES=+2406796,1998-05-10-19-58-39,2000-01-01-00-00-00
bK10A17C,3485562,2010AC17,2010 AC17,,N,N,,,3.0449821753932618,2094.2412205830938,OMB,DES=+3485562,1998-07-26-10-33-10,2000-01-01-00-00-00
bK17FF9P,3775276,2017FP159,2017 FP159,,N,N,,,3.486529250056546,2862.701685317893,OMB,DES=+3775276,1998-01-15-07-47-24,2000-01-01-00-00-00
a0383454,2383454,3834542006WC205,383454,,N,N,,,3.154208054665561,2331.003888991016,OMB,DES=+2383454,1998-05-28-05-58-36,2000-01-01-00-00-00
a0153297,2153297,1532972001FN109,153297,,N,N,,,3.075390922111016,2116.210688100531,OMB,DES=+2153297,1998-07-20-22-44-10,2000-01-01-00-00-00
bK11B97C,3568482,2011BC97,2011 BC97,,N,N,,,3.272974106850824,2312.1677776868105,OMB,DES=+3568482,1998-06-01-22-59-37,2000-01-01-00-00-00
bK15BQ4C,3707896,2015BC264,2015 BC264,,N,N,,,3.022583756610299,2312.36172575507,OMB,DES=+3707896,1998-06-01-21-49-47,2000-01-01-00-00-00
a0497847,2497847,4978472006UR79,497847,,N,N,,,3.1779026968817936,2129.5469218871053,OMB,DES=+2497847,1998-07-17-14-43-07,2000-01-01-00-00-00
bK13Y48F,3655557,2013YF48,2013 YF48,,N,N,,,4.435056907705823,10292.36440527821,CEN,DES=+3655557,1992-12-14-21-48-53,2000-01-01-00-00-00
a0439650,2439650,4396502014HF25,439650,,N,N,,,3.461927588658098,2915.2945439806044,OMB,DES=+2439650,1998-01-02-04-13-58,2000-01-01-00-00-00
a0332275,2332275,3322752006SZ181,332275,,N,N,,,3.130624708022207,2862.752821155219,OMB,DES=+2332275,1998-01-15-07-29-00,2000-01-01-00-00-00
a0388366,2388366,3883662006UT46,388366,,N,N,,,3.55968172686396,2903.24120341513,OMB,DES=+2388366,1998-01-05-04-33-11,2000-01-01-00-00-00
a0285910,2285910,2859102001QX148,285910,,N,N,,,3.15390530875216,2902.556300556262,OMB,DES=+2285910,1998-01-05-08-39-44,2000-01-01-00-00-00
a0398892,2398892,3988922013CV103,398892,,N,N,,,3.026941358866314,2129.637092400586,OMB,DES=+2398892,1998-07-17-14-10-39,2000-01-01-00-00-00
a0343148,2343148,3431482009FF69,343148,,N,N,,,3.0202658826843143,2229.614605198716,OMB,DES=+2343148,1998-06-22-14-18-45,2000-01-01-00-00-00
bK14OL3H,3678344,2014OH213,2014 OH213,,N,N,,,3.0037364346898032,2778.1307258792517,OMB,DES=+3678344,1998-02-05-11-12-57,2000-01-01-00-00-00
a0360796,2360796,3607962005GP103,360796,,N,N,,,3.5422577172883485,2898.142479585321,OMB,DES=+2360796,1998-01-06-11-08-43,2000-01-01-00-00-00
a0377648,2377648,3776482005UD135,377648,,N,N,,,3.2426401425111817,2859.374306407365,OMB,DES=+2377648,1998-01-16-03-45-15,2000-01-01-00-00-00
a0394732,2394732,3947322008EP152,394732,,N,N,,,3.0032460630557885,2147.045723992244,OMB,DES=+2394732,1998-07-13-05-43-33,2000-01-01-00-00-00
bK16E12B,3745257,2016EB12,2016 EB12,,N,N,,,3.049845551870521,2229.5968867555107,OMB,DES=+3745257,1998-06-22-14-25-08,2000-01-01-00-00-00
bK07VJ9K,3492865,2007VK199,2007 VK199,,N,N,,,3.2052182255970214,2897.863466375713,OMB,DES=+3492865,1998-01-06-12-49-10,2000-01-01-00-00-00
a0313963,2313963,3139632004RS338,313963,,N,N,,,3.102385005153812,2129.342526813072,OMB,DES=+2313963,1998-07-17-15-56-42,2000-01-01-00-00-00
a0444447,2444447,4444472006DR80,444447,,N,N,,,3.0166474206397083,2149.299203508481,OMB,DES=+2444447,1998-07-12-16-12-18,2000-01-01-00-00-00
bK05TA9Z,3491431,2005TZ109,2005 TZ109,,N,N,,,3.2519681198666315,2867.9307758304494,OMB,DES=+3491431,1998-01-14-00-24-56,2000-01-01-00-00-00
bK10RF5C,3547735,2010RC155,2010 RC155,,N,N,,,3.085712770610897,2934.143847746203,OMB,DES=+3547735,1997-12-28-11-08-13,2000-01-01-00-00-00
bK13AH3L,3640030,2013AL173,2013 AL173,,N,N,,,3.0666643938200804,2114.353456748232,OMB,DES=+3640030,1998-07-21-09-52-46,2000-01-01-00-00-00
a0331213,2331213,3312132011BY37,331213,,N,N,,,3.1212963823601587,2107.537688347993,OMB,DES=+2331213,1998-07-23-02-46-26,2000-01-01-00-00-00
a0400320,2400320,4003202007TG357,400320,,N,N,,,3.097817908116529,2935.4670052915612,OMB,DES=+2400320,1997-12-28-03-11-53,2000-01-01-00-00-00
bK16G34B,3776195,2016GB34,2016 GB34,,N,N,,,3.8573216441810767,2791.4199655632146,OMB,DES=+3776195,1998-02-02-03-28-49,2000-01-01-00-00-00
bK10G39K,3515874,2010GK39,2010 GK39,,N,N,,,3.1169058321218865,2145.626465631232,OMB,DES=+3515874,1998-07-13-14-14-29,2000-01-01-00-00-00
bK14HI3L,3681655,2014HL183,2014 HL183,,N,N,,,3.3133704230022585,2903.374396517496,OMB,DES=+3681655,1998-01-05-03-45-14,2000-01-01-00-00-00
bK15BZ3W,3708286,2015BW353,2015 BW353,,N,N,,,3.561715838581705,2908.700775787061,OMB,DES=+3708286,1998-01-03-19-47-44,2000-01-01-00-00-00
a0273156,2273156,2731562006HY40,273156,,N,N,,,3.102486815625615,2117.723157232413,OMB,DES=+2273156,1998-07-20-13-39-40,2000-01-01-00-00-00
a0444786,2444786,4447862007TL85,444786,,N,N,,,3.0877224527257985,2859.2836276792605,OMB,DES=+2444786,1998-01-16-04-17-54,2000-01-01-00-00-00
a0460950,2460950,4609502014WV267,460950,,N,N,,,3.3977758658888835,2453.150720610955,OMB,DES=+2460950,1998-04-27-17-05-45,2000-01-01-00-00-00
a0343830,2343830,3438302011HC27,343830,,N,N,,,3.012390171243075,2128.7111260991,OMB,DES=+2343830,1998-07-17-19-44-00,2000-01-01-00-00-00
bK12TT6N,3613233,2012TN296,2012 TN296,,N,N,,,3.0799722994330985,2110.44749101553,OMB,DES=+3613233,1998-07-22-09-18-55,2000-01-01-00-00-00
a0506822,2506822,5068222007SQ24,506822,,N,N,,,3.58694834992288,2891.311071260058,OMB,DES=+2506822,1998-01-08-04-08-01,2000-01-01-00-00-00
a0360459,2360459,3604592002QH153,360459,,N,N,,,3.2564613950869035,2293.6191720738707,OMB,DES=+2360459,1998-06-06-14-17-06,2000-01-01-00-00-00
bK12C38T,3621855,2012CT38,2012 CT38,,N,N,,,3.3916387233396423,2456.477572483129,OMB,DES=+3621855,1998-04-26-21-08-05,2000-01-01-00-00-00
a0237282,2237282,2372822008XW15,237282,,N,N,,,3.3234442618738664,2316.248230081746,OMB,DES=+2237282,1998-05-31-22-30-39,2000-01-01-00-00-00
a0210149,2210149,2101492006SQ107,210149,,N,N,,,3.301705684252065,2894.519615602122,OMB,DES=+2210149,1998-01-07-08-52-57,2000-01-01-00-00-00
a0279144,2279144,2791442009SW13,279144,,N,N,,,3.1662902389953733,2434.882906818907,OMB,DES=+2279144,1998-05-02-06-42-10,2000-01-01-00-00-00
a0508553,2508553,5085532016UX45,508553,,N,N,,,3.084943924672012,2131.120186798019,OMB,DES=+2508553,1998-07-17-05-16-44,2000-01-01-00-00-00
bK08E64G,3416079,2008EG64,2008 EG64,,N,N,,,3.01461103618752,2138.462605376002,OMB,DES=+3416079,1998-07-15-09-13-28,2000-01-01-00-00-00
a0521733,2521733,5217332015RS270,521733,,N,N,,,3.257051347324857,2264.873937297927,OMB,DES=+2521733,1998-06-13-18-45-23,2000-01-01-00-00-00
bK16EO4B,3816805,2016EB244,2016 EB244,,N,N,,,3.037854800330928,2116.048337473421,OMB,DES=+3816805,1998-07-20-23-42-36,2000-01-01-00-00-00
a0251739,2251739,2517391998SH29,251739,,N,N,,,3.051846156632082,2099.870112150148,OMB,DES=+2251739,1998-07-25-00-46-46,2000-01-01-00-00-00
a0365327,2365327,3653272009SM141,365327,,N,N,,,3.268862911115455,2308.639296564607,OMB,DES=+2365327,1998-06-02-20-09-52,2000-01-01-00-00-00
a0456815,2456815,4568152007TK372,456815,,N,N,,,3.153778495878713,2302.357276071844,OMB,DES=+2456815,1998-06-04-09-51-23,2000-01-01-00-00-00
bK16BA4Y,3815996,2016BY104,2016 BY104,,N,N,,,3.0434071625481893,2092.692852052622,OMB,DES=+3815996,1998-07-26-19-50-35,2000-01-01-00-00-00
a0340037,2340037,3400372005UX476,340037,,N,N,,,3.334840000969205,2850.572388509983,OMB,DES=+2340037,1998-01-18-08-33-57,2000-01-01-00-00-00
a0336706,2336706,3367062010CD60,336706,,N,N,,,3.1059631182012333,2121.673013932687,OMB,DES=+2336706,1998-07-19-13-57-43,2000-01-01-00-00-00
a0409948,2409948,4099482006UA195,409948,,N,N,,,3.126625361381618,2861.351568035689,OMB,DES=+2409948,1998-01-15-15-53-27,2000-01-01-00-00-00
bK10FB8Z,3593198,2010FZ118,2010 FZ118,,N,N,,,3.313564594473899,2799.720133153158,OMB,DES=+3593198,1998-01-31-01-40-46,2000-01-01-00-00-00
a0099141,2099141,991412001FQ104,99141,,N,N,,,3.1130122983478654,2092.377592764327,OMB,DES=+2099141,1998-07-26-21-44-04,2000-01-01-00-00-00
bK10B28P,3531042,2010BP28,2010 BP28,,N,N,,,3.2827171431827837,2882.731558139216,OMB,DES=+3531042,1998-01-10-07-36-39,2000-01-01-00-00-00
a0067218,2067218,672182000DF62,67218,,N,N,,,3.1171370714098323,2292.238039578844,OMB,DES=+2067218,1998-06-06-22-34-19,2000-01-01-00-00-00
bK10KC0G,3594219,2010KG120,2010 KG120,,N,N,,,3.3752667324793517,2367.0451990658607,OMB,DES=+3594219,1998-05-19-05-43-44,2000-01-01-00-00-00
bK13G59L,3634668,2013GL59,2013 GL59,,N,N,,,3.5108783287041545,2916.340882383858,OMB,DES=+3634668,1998-01-01-21-57-17,2000-01-01-00-00-00
a0450803,2450803,4508032007TE432,450803,,N,N,,,3.19578040847341,2852.8000765385887,OMB,DES=+2450803,1998-01-17-19-11-59,2000-01-01-00-00-00
a0398913,2398913,3989132013CY155,398913,,N,N,,,3.056973178824481,2155.158486804375,OMB,DES=+2398913,1998-07-11-05-02-57,2000-01-01-00-00-00
bK10B42Z,3556212,2010BZ42,2010 BZ42,,N,N,,,4.869972403293828,5230.97582415235,CEN,DES=+3556212,1996-06-02-06-08-44,2000-01-01-00-00-00
a0428471,2428471,4284712007UN108,428471,,N,N,,,3.052289659924949,2098.654329702561,OMB,DES=+2428471,1998-07-25-08-04-27,2000-01-01-00-00-00
a0367960,2367960,3679602012DR75,367960,,N,N,,,3.009177245874585,2117.505326911846,OMB,DES=+2367960,1998-07-20-14-58-05,2000-01-01-00-00-00
bK17D92P,3770729,2017DP92,2017 DP92,,N,N,,,3.605735678090959,2897.769079643932,OMB,DES=+3770729,1998-01-06-13-23-08,2000-01-01-00-00-00
a0503772,2503772,5037722016QQ36,503772,,N,N,,,3.014129007986147,2884.291162644781,OMB,DES=+2503772,1998-01-09-22-15-11,2000-01-01-00-00-00
bK14Y63E,3810822,2014YE63,2014 YE63,,N,N,,,3.198329076224459,2143.35782321881,OMB,DES=+3810822,1998-07-14-03-51-12,2000-01-01-00-00-00
bK15MD7B,3796812,2015MB137,2015 MB137,,N,N,,,3.0712090191539447,2115.4182172955398,OMB,DES=+3796812,1998-07-21-03-29-27,2000-01-01-00-00-00
bK09Sb2L,3828945,2009SL372,2009 SL372,,N,N,,,3.059903119704378,2907.055968585185,OMB,DES=+3828945,1998-01-04-05-39-52,2000-01-01-00-00-00
bK17Q22A,3781087,2017QA22,2017 QA22,,N,N,,,3.116849538961117,2116.689192781463,OMB,DES=+3781087,1998-07-20-19-51-54,2000-01-01-00-00-00
bK14HG2V,3671580,2014HV162,2014 HV162,,N,N,,,3.1428921005135955,2138.719251663193,OMB,DES=+3671580,1998-07-15-07-41-05,2000-01-01-00-00-00
bK10H41J,3518756,2010HJ41,2010 HJ41,,N,N,,,3.45475318464289,4009.795408554394,AST,DES=+3518756,1997-04-03-13-13-41,2000-01-01-00-00-00
bK08C78V,3778097,2008CV78,2008 CV78,,N,N,,,3.330313866428363,2880.7962648790003,OMB,DES=+3778097,1998-01-10-19-13-21,2000-01-01-00-00-00
a0514289,2514289,5142892015TS1,514289,,N,N,,,3.1957654273176312,2937.005336119216,OMB,DES=+2514289,1997-12-27-17-58-05,2000-01-01-00-00-00
bK14T86M,3778423,2014TM86,2014 TM86,,N,N,,,3.0585858464971234,2919.414373359737,OMB,DES=+3778423,1998-01-01-03-30-50,2000-01-01-00-00-00
a0459687,2459687,4596872013MX10,459687,,N,N,,,3.033239658764761,2094.06256172412,OMB,DES=+2459687,1998-07-26-11-37-29,2000-01-01-00-00-00
a0466953,2466953,4669532016AH128,466953,,N,N,,,3.00845030912854,2311.878109723859,OMB,DES=+2466953,1998-06-02-00-43-53,2000-01-01-00-00-00
bK06A23F,3578353,2006AF23,2006 AF23,,N,N,,,3.053086278304884,2215.602376172063,OMB,DES=+3578353,1998-06-26-02-23-09,2000-01-01-00-00-00
bK05S08J,3292066,2005SJ8,2005 SJ8,,N,N,,,3.139379561037543,2910.405517602303,OMB,DES=+3292066,1998-01-03-09-34-01,2000-01-01-00-00-00
bK14H90G,3669506,2014HG90,2014 HG90,,N,N,,,3.124565438414276,2268.399447475861,OMB,DES=+3669506,1998-06-12-21-36-12,2000-01-01-00-00-00
bK17F77Q,3772925,2017FQ77,2017 FQ77,,N,N,,,3.480747198776481,2866.919730855133,OMB,DES=+3772925,1998-01-14-06-28-54,2000-01-01-00-00-00
a0279587,2279587,2795872011EJ3,279587,,N,N,,,3.143596893105903,2096.110053304941,OMB,DES=+2279587,1998-07-25-23-20-23,2000-01-01-00-00-00
bK17Q59E,3824474,2017QE59,2017 QE59,,N,N,,,3.1365108317264534,2139.783453179046,OMB,DES=+3824474,1998-07-15-01-17-58,2000-01-01-00-00-00
bK15KD0B,3720569,2015KB130,2015 KB130,,N,N,,,3.2857078799966715,2908.172896540169,OMB,DES=+3720569,1998-01-03-22-57-46,2000-01-01-00-00-00
a0166861,2166861,1668612002XB16,166861,,N,N,,,3.069428207637492,2111.885869775019,OMB,DES=+2166861,1998-07-22-00-41-06,2000-01-01-00-00-00
bK10C83W,3509411,2010CW83,2010 CW83,,N,N,,,3.0959095195113067,2098.45702869701,OMB,DES=+3509411,1998-07-25-09-15-29,2000-01-01-00-00-00
a0314613,2314613,3146132006DQ51,314613,,N,N,,,3.094427416051892,2143.732426858674,OMB,DES=+2314613,1998-07-14-01-36-20,2000-01-01-00-00-00
bK13A07J,3624360,2013AJ7,2013 AJ7,,N,N,,,3.084060900188085,2102.2959274094587,OMB,DES=+3624360,1998-07-24-10-13-28,2000-01-01-00-00-00
a0353779,2353779,3537792012HR78,353779,,N,N,,,3.3843544388773634,2392.20549871547,OMB,DES=+2353779,1998-05-12-22-46-02,2000-01-01-00-00-00
bK10P31M,3595492,2010PM31,2010 PM31,,N,N,,,3.3347199236181067,2234.635199755676,OMB,DES=+3595492,1998-06-21-08-11-20,2000-01-01-00-00-00
a0214482,2214482,2144822005TF106,214482,,N,N,,,3.0863116878563703,2298.9257370054543,OMB,DES=+2214482,1998-06-05-06-26-45,2000-01-01-00-00-00
bK12V16D,3620884,2012VD16,2012 VD16,,N,N,,,3.160116826856206,2278.975511943556,OMB,DES=+3620884,1998-06-10-06-08-49,2000-01-01-00-00-00
bK03Uf4X,3414523,2003UX414,2003 UX414,,N,N,,,3.178853245316541,2855.603627130774,OMB,DES=+3414523,1998-01-17-02-22-42,2000-01-01-00-00-00
bK15D69K,3756206,2015DK69,2015 DK69,,N,N,,,3.0153437536776715,2110.97999437956,OMB,DES=+3756206,1998-07-22-06-07-13,2000-01-01-00-00-00
a0283163,2283163,2831632009BL190,283163,,N,N,,,3.587842077691517,2896.335922920503,OMB,DES=+2283163,1998-01-06-21-59-05,2000-01-01-00-00-00
bK16P25U,3757168,2016PU25,2016 PU25,,N,N,,,3.153740831803802,2323.660231020189,OMB,DES=+3757168,1998-05-30-02-02-20,2000-01-01-00-00-00
bK17X33Z,3792392,2017XZ33,2017 XZ33,,N,N,,,3.0746392283208848,2093.9960453231133,OMB,DES=+3792392,1998-07-26-12-01-26,2000-01-01-00-00-00
bK12V95K,3623038,2012VK95,2012 VK95,,N,N,,,3.240803189271536,2889.31605241854,OMB,DES=+3623038,1998-01-08-16-06-14,2000-01-01-00-00-00
a0176591,2176591,1765912002CZ172,176591,,N,N,,,3.1103567300687303,2149.47930512983,OMB,DES=+2176591,1998-07-12-15-07-28,2000-01-01-00-00-00
a0449444,2449444,4494442013JH,449444,,N,N,,,3.2083854254139417,2121.504852643711,OMB,DES=+2449444,1998-07-19-14-58-16,2000-01-01-00-00-00
bK08G73D,3502049,2008GD73,2008 GD73,,N,N,,,3.017754811872797,2098.4622144113573,OMB,DES=+3502049,1998-07-25-09-13-37,2000-01-01-00-00-00
bK10AB7T,3526342,2010AT117,2010 AT117,,N,N,,,3.1076737701479864,2737.555199044666,OMB,DES=+3526342,1998-02-15-14-40-08,2000-01-01-00-00-00
bK10M93W,3536234,2010MW93,2010 MW93,,N,N,,,3.487804674215787,2796.7241931699605,OMB,DES=+3536234,1998-01-31-19-39-18,2000-01-01-00-00-00
a0477803,2477803,4778032011CQ91,477803,,N,N,,,3.334538869700856,2874.234276680168,OMB,DES=+2477803,1998-01-12-10-35-40,2000-01-01-00-00-00
a0177074,2177074,1770742003FD34,177074,,N,N,,,3.1500161010049585,2111.276039134115,OMB,DES=+2177074,1998-07-22-04-20-38,2000-01-01-00-00-00
bK17A16X,3766484,2017AX16,2017 AX16,,N,N,,,3.075451791613872,2108.096030743034,OMB,DES=+3766484,1998-07-22-23-25-26,2000-01-01-00-00-00
bK15MD1O,3778472,2015MO131,2015 MO131,,N,N,,,3.57440615272576,2918.8108102068604,OMB,DES=+3778472,1998-01-01-07-08-07,2000-01-01-00-00-00
bK12X69A,3631649,2012XA69,2012 XA69,,N,N,,,3.2824205125251518,2290.828564305883,OMB,DES=+3631649,1998-06-07-07-01-44,2000-01-01-00-00-00
bK10P30N,3544487,2010PN30,2010 PN30,,N,N,,,3.486344103778408,2774.192242410807,OMB,DES=+3544487,1998-02-06-10-50-48,2000-01-01-00-00-00
a0411566,2411566,4115662011CE109,411566,,N,N,,,3.075997749753419,2122.382071165287,OMB,DES=+2411566,1998-07-19-09-42-28,2000-01-01-00-00-00
bK15B78W,3708291,2015BW78,2015 BW78,,N,N,,,3.1171996362563617,2323.76919957402,OMB,DES=+3708291,1998-05-30-01-23-06,2000-01-01-00-00-00
bK17F98D,3773078,2017FD98,2017 FD98,,N,N,,,3.016093412561514,2118.970676316158,OMB,DES=+3773078,1998-07-20-06-10-34,2000-01-01-00-00-00
bK11UN9J,3586906,2011UJ239,2011 UJ239,,N,N,,,3.0010756047364087,2104.012398901879,OMB,DES=+3586906,1998-07-23-23-55-33,2000-01-01-00-00-00
a0415014,2415014,4150142011HD66,415014,,N,N,,,3.1267103572209667,2101.832424886426,OMB,DES=+2415014,1998-07-24-13-00-20,2000-01-01-00-00-00
bK10CO1T,3543215,2010CT241,2010 CT241,,N,N,,,3.5097025878488366,4219.055915407147,AST,DES=+3543215,1997-02-10-05-39-54,2000-01-01-00-00-00
a0503923,2503923,5039232002WL32,503923,,N,N,,,3.352160727875825,2844.061363277779,OMB,DES=+2503923,1998-01-19-23-37-55,2000-01-01-00-00-00
a0473462,2473462,4734622015XA58,473462,,N,N,,,3.0953077765198884,2099.389322546567,OMB,DES=+2473462,1998-07-25-03-39-51,2000-01-01-00-00-00
bK06D98M,3637428,2006DM98,2006 DM98,,N,N,,,3.286439389928692,2892.481589578158,OMB,DES=+3637428,1998-01-07-21-06-38,2000-01-01-00-00-00
bK16UC0K,3764073,2016UK120,2016 UK120,,N,N,,,3.159760604229497,2281.080688883747,OMB,DES=+3764073,1998-06-09-17-30-58,2000-01-01-00-00-00
bK03Sc2R,3597644,2003SR382,2003 SR382,,N,N,,,3.0896606901813106,2877.735142428693,OMB,DES=+3597644,1998-01-11-13-35-21,2000-01-01-00-00-00
a0483789,2483789,4837892005UH523,483789,,N,N,,,3.427047184977092,2880.243559201358,OMB,DES=+2483789,1998-01-10-22-32-20,2000-01-01-00-00-00
a0464957,2464957,4649572005WX15,464957,,N,N,,,3.40529959914883,2890.6593474896167,OMB,DES=+2464957,1998-01-08-08-02-39,2000-01-01-00-00-00
a0470246,2470246,4702462006XE63,470246,,N,N,,,3.0115530509678363,2118.240100750037,OMB,DES=+2470246,1998-07-20-10-33-34,2000-01-01-00-00-00
bK10KB5F,3527812,2010KF115,2010 KF115,,N,N,,,3.3199131447880768,2891.616456079549,OMB,DES=+3527812,1998-01-08-02-18-05,2000-01-01-00-00-00
a0340082,2340082,3400822005WF26,340082,,N,N,,,3.188485946269497,2866.417727328053,OMB,DES=+2340082,1998-01-14-09-29-38,2000-01-01-00-00-00
a0488056,2488056,4880562015UH55,488056,,N,N,,,3.00488865980628,2836.2207965806206,OMB,DES=+2488056,1998-01-21-22-40-31,2000-01-01-00-00-00
bK15XW1S,3738050,2015XS321,2015 XS321,,N,N,,,3.1545456877134592,2260.9569901711293,OMB,DES=+3738050,1998-06-14-18-15-30,2000-01-01-00-00-00
a0466817,2466817,4668172015BS147,466817,,N,N,,,3.099291330436003,2421.9548977588643,OMB,DES=+2466817,1998-05-05-12-16-15,2000-01-01-00-00-00
a0145478,2145478,1454782005TC86,145478,,N,N,,,3.109818597172151,2882.2937714772197,OMB,DES=+2145478,1998-01-10-10-14-15,2000-01-01-00-00-00
a0305469,2305469,3054692008DY38,305469,,N,N,,,3.051521990918097,2140.314628665427,OMB,DES=+2305469,1998-07-14-22-06-45,2000-01-01-00-00-00
a0417157,2417157,4171572005WX21,417157,,N,N,,,3.540805787292016,2892.075026245778,OMB,DES=+2417157,1998-01-07-23-33-00,2000-01-01-00-00-00
bK11C52P,3563622,2011CP52,2011 CP52,,N,N,,,3.3345565105079102,2331.318786869434,OMB,DES=+3563622,1998-05-28-04-05-15,2000-01-01-00-00-00
bK05QC6G,3291685,2005QG126,2005 QG126,,N,N,,,3.1561249059120136,2889.712519854555,OMB,DES=+3291685,1998-01-08-13-43-30,2000-01-01-00-00-00
a0393928,2393928,3939282005UT105,393928,,N,N,,,3.1126773456260084,2114.754739922545,OMB,DES=+2393928,1998-07-21-07-28-18,2000-01-01-00-00-00
a0405816,2405816,4058162006BV94,405816,,N,N,,,3.0666573485841937,2101.665039903631,OMB,DES=+2405816,1998-07-24-14-00-36,2000-01-01-00-00-00
bK15BI3O,3706614,2015BO183,2015 BO183,,N,N,,,3.0984884623808373,2093.4573020064718,OMB,DES=+3706614,1998-07-26-15-15-23,2000-01-01-00-00-00
a0464118,2464118,4641182014WC468,464118,,N,N,,,3.2688059282861834,2879.9369826744983,OMB,DES=+2464118,1998-01-11-00-22-42,2000-01-01-00-00-00
bK05EI6B,3285914,2005EB186,2005 EB186,,N,N,,,3.4939956860793084,2851.551500814458,OMB,DES=+3285914,1998-01-18-02-41-28,2000-01-01-00-00-00
bK14P03R,3681411,2014PR3,2014 PR3,,N,N,,,3.0880649242670266,2104.47421282904,OMB,DES=+3681411,1998-07-23-21-09-18,2000-01-01-00-00-00
bK17A02C,3766303,2017AC2,2017 AC2,,N,N,,,3.086227272139715,2099.106434273122,OMB,DES=+3766303,1998-07-25-05-21-42,2000-01-01-00-00-00
bK16EL3P,3784914,2016EP213,2016 EP213,,N,N,,,3.112307191406324,2144.9718898816877,OMB,DES=+3784914,1998-07-13-18-10-08,2000-01-01-00-00-00
a0246018,2246018,2460182006TA79,246018,,N,N,,,3.1348301163628296,2254.372264967667,OMB,DES=+2246018,1998-06-16-09-46-00,2000-01-01-00-00-00
bK10P34Z,3595501,2010PZ34,2010 PZ34,,N,N,,,3.141583486395724,2975.704436999803,OMB,DES=+3595501,1997-12-18-01-46-25,2000-01-01-00-00-00
bK10M13D,3533960,2010MD13,2010 MD13,,N,N,,,3.168497530125584,2762.5817160837105,OMB,DES=+3533960,1998-02-09-08-30-35,2000-01-01-00-00-00
a0313668,2313668,3136682003SL202,313668,,N,N,,,3.1124106998803254,2122.995457466514,OMB,DES=+2313668,1998-07-19-06-01-39,2000-01-01-00-00-00
